0	5.812641,0.0 0.30099183,0.0 -4.6756387,0.0 0.70710564,0.0 -7.106589,0.0 0.33038002,0.0 3.4562407,0.0 -1.4617109,0.0 1.7863622,0.0 -8.437916,0.0 8.448813,0.0 -5.26395,0.0 2.1879835,0.0 7.3202877,0.0 -0.6807312,0.0 5.769266,0.0 5.5262566,0.0 -5.826145,0.0 -8.321892,0.0 8.4214525,0.0 -7.187003,0.0 9.935193,0.0 -10.889551,0.0 -5.9482126,0.0 1.2060853,0.0 1.4171768,0.0 -11.347189,0.0 -0.44962913,0.0 4.6524997,0.0 12.135889,0.0 -4.549139,0.0 -6.083095,0.0 12.283526,0.0 -3.2903926,0.0 -3.3215144,0.0 9.547859,0.0 7.781921,0.0 -6.1703916,0.0 10.411174,0.0 -13.298796,0.0 4.088194,0.0 6.2806973,0.0 -4.97755,0.0 6.9993052,0.0 13.160373,0.0 -22.282194,0.0 -5.793902,0.0 7.1777134,0.0 6.925013,0.0 -3.7546022,0.0 16.084873,0.0 -6.5987835,0.0 -7.764154,0.0 -9.425256,0.0 -3.4761844,0.0 8.590429,0.0 -24.66083,0.0 -4.7291183,0.0 -7.065005,0.0 -5.5770507,0.0 -7.628717,0.0 -10.741511,0.0 -0.10300618,0.0 12.151119,0.0 26.000656,0.0 20.517673,0.0 -0.60753244,0.0 -20.558378,0.0 30.697258,0.0 17.43645,0.0 21.955893,0.0 -5.479007,0.0 11.921935,0.0 23.655481,0.0 3.8129814,0.0 19.975452,0.0 -10.553329,0.0 -15.193858,0.0 17.357393,0.0 -23.545277,0.0 10.765846,0.0 -26.628864,0.0 -3.8571072,0.0 35.60551,0.0 18.120989,0.0 -2.3601794,0.0 23.47215,0.0 5.7224345,0.0 -11.347164,0.0 -5.4865785,0.0 -22.707546,0.0 4.2234135,0.0 -6.0415196,0.0 -26.686546,0.0 -0.23118591,0.0 27.712328,0.0 -23.415974,0.0 -12.592664,0.0 9.062889,0.0 30.225965,0.0 23.228832,0.0 16.847906,0.0 23.51918,0.0 -30.974758,0.0 3.1297462,0.0 17.024038,0.0 -5.4955688,0.0 15.514775,0.0 11.238987,0.0 2.59983,0.0 34.16046,0.0 -5.3015776,0.0 3.9635906,0.0 -21.882526,0.0 -11.467097,0.0 4.2532887,0.0 -17.334005,0.0 10.379892,0.0 8.44426,0.0 14.057814,0.0 -2.1797414,0.0 52.703922,0.0 -8.399308,0.0 -4.163425,0.0 13.579805,0.0 6.416493,0.0 11.896273,0.0 -16.866362,0.0 -4.216458,0.0 23.757626,0.0 2.2044892,0.0 -27.500834,0.0 4.863291,0.0 9.241612,0.0 -27.364841,0.0 13.919137,0.0 13.0580635,0.0 8.045526,0.0 18.428446,0.0 5.6462708,0.0 -48.478504,0.0 9.030262,0.0 -6.0637255,0.0 15.490296,0.0 2.0220752,0.0 9.935779,0.0 25.809307,0.0 -5.892491,0.0 22.549145,0.0 -16.431036,0.0 -9.459367,0.0 -35.720573,0.0 34.893562,0.0 14.765334,0.0 -0.13457629,0.0 5.3177853,0.0 -15.750281,0.0 8.139257,0.0 -18.262457,0.0 1.2313145,0.0 10.187213,0.0 -2.1607692,0.0 27.900368,0.0 -6.5951443,0.0 7.39628,0.0 -11.292569,0.0 -2.2255654,0.0 -2.0648224,0.0 3.2092786,0.0 -18.263609,0.0 0.27886814,0.0 -4.8319163,0.0 9.710881,0.0 -12.539595,0.0 31.882359,0.0 -7.4569,0.0 -18.951773,0.0 -12.090475,0.0 7.431317,0.0 -10.837312,0.0 -24.229664,0.0 13.950276,0.0 7.2295036,0.0 -7.1394024,0.0 27.887516,0.0 -1.3068849,0.0 4.394457,0.0 -17.862953,0.0 -26.342731,0.0 37.779617,0.0 8.805408,0.0 -18.958319,0.0 -20.21929,0.0 12.337839,0.0 -1.3911883,0.0 17.237413,0.0 -8.362254,0.0 4.6773863,0.0 3.600833,0.0 -7.13593,0.0 17.391962,0.0 2.8042355,0.0 -14.180265,0.0 -14.849884,0.0 -14.677023,0.0 -32.589436,0.0 5.9132833,0.0 1.3357291,0.0 26.622728,0.0 0.61694837,0.0 3.0551062,0.0 4.9163,0.0 -9.6556425,0.0 -15.82995,0.0 5.4393916,0.0 -18.17509,0.0 2.8919146,0.0 5.2616405,0.0 17.560957,0.0 -8.435816,0.0 26.427347,0.0 7.8857546,0.0 -22.075052,0.0 18.392445,0.0 -1.0733807,0.0 -11.103551,0.0 -8.768017,0.0 -4.5380516,0.0 5.093277,0.0 19.755444,0.0 7.863711,0.0 -12.91509,0.0 5.4317784,0.0 14.724972,0.0 -10.99056,0.0 -4.98695,0.0 7.3895164,0.0 -2.0438309,0.0 -4.9158974,0.0 4.4661937,0.0 -6.0939384,0.0 -13.471029,0.0 -3.8243318,0.0 5.3119187,0.0 4.236733,0.0 2.1653214,0.0 6.1839743,0.0 5.066356,0.0 3.187822,0.0 5.416031,0.0 1.6681015,0.0 2.1385665,0.0 -6.0885625,0.0 -22.106691,0.0 4.823618,0.0 -6.3783975,0.0
1	-4.699024,0.0 -2.5867164,0.0 -8.930332,0.0 3.3250527,0.0 11.824587,0.0 -4.824685,0.0 10.444196,0.0 -8.274572,0.0 2.4871898,0.0 5.587184,0.0 -9.664358,0.0 -21.073805,0.0 3.5730438,0.0 0.08858843,0.0 -13.953538,0.0 2.683877,0.0 3.8578959,0.0 0.44949472,0.0 -5.4845505,0.0 2.7833874,0.0 -0.8623428,0.0 -5.329603,0.0 34.453365,0.0 3.7873652,0.0 -15.064144,0.0 6.4130797,0.0 6.025,0.0 -24.226624,0.0 -14.585061,0.0 -4.603089,0.0 -0.327877,0.0 8.549173,0.0 -19.554533,0.0 -2.4856038,0.0 3.1745603,0.0 -21.950401,0.0 20.474556,0.0 3.2627285,0.0 3.2304304,0.0 -6.4070573,0.0 25.396133,0.0 4.318891,0.0 -5.9581585,0.0 2.8894544,0.0 14.516132,0.0 -2.705544,0.0 -16.096663,0.0 19.52188,0.0 -11.260161,0.0 -10.193619,0.0 4.4919662,0.0 -0.63199586,0.0 -16.194063,0.0 -7.1498213,0.0 21.326765,0.0 0.9254846,0.0 -0.28405866,0.0 20.725393,0.0 13.069214,0.0 -3.602275,0.0 -24.848299,0.0 -7.6021814,0.0 -5.968401,0.0 20.97232,0.0 18.124693,0.0 12.428291,0.0 -16.54725,0.0 -9.94568,0.0 -7.1192083,0.0 17.165033,0.0 -5.212588,0.0 -11.279776,0.0 -17.405281,0.0 28.0497,0.0 -24.451847,0.0 -0.023308573,0.0 6.9424763,0.0 20.073294,0.0 15.764555,0.0 9.480543,0.0 21.710617,0.0 18.683542,0.0 0.6741028,0.0 9.178276,0.0 -25.518063,0.0 -9.908693,0.0 21.819508,0.0 5.260911,0.0 -13.683579,0.0 -15.665671,0.0 31.04221,0.0 -7.7184744,0.0 -2.094455,0.0 -21.928219,0.0 6.1891456,0.0 -0.038562153,0.0 -35.732536,0.0 23.076658,0.0 35.17472,0.0 11.896287,0.0 3.6648428,0.0 26.066084,0.0 0.7638885,0.0 20.184296,0.0 -22.435837,0.0 8.264139,0.0 -1.4768434,0.0 1.5572509,0.0 13.945056,0.0 41.281956,0.0 -27.166008,0.0 18.187208,0.0 -14.155773,0.0 -8.683638,0.0 48.21702,0.0 9.974423,0.0 0.39551643,0.0 -3.098259,0.0 -10.938073,0.0 -20.120913,0.0 2.474088,0.0 -23.900751,0.0 4.896568,0.0 31.987513,0.0 19.629423,0.0 -19.845856,0.0 22.921474,0.0 19.164715,0.0 -35.894943,0.0 13.626793,0.0 -49.892174,0.0 4.945071,0.0 -40.365612,0.0 -37.64189,0.0 -7.374537,0.0 14.961254,0.0 -33.568146,0.0 10.977837,0.0 19.383488,0.0 15.479028,0.0 -10.578861,0.0 -12.874266,0.0 8.704201,0.0 42.08296,0.0 -47.3249,0.0 3.9374382,0.0 2.2320287,0.0 18.403778,0.0 7.58339,0.0 22.684494,0.0 2.152313,0.0 17.723913,0.0 -5.787022,0.0 2.8505309,0.0 -25.49154,0.0 -25.957483,0.0 25.565426,0.0 10.853538,0.0 7.619712,0.0 -3.3377764,0.0 0.9932114,0.0 9.535076,0.0 37.425346,0.0 -7.2934823,0.0 41.337658,0.0 -3.3694823,0.0 -17.393896,0.0 -26.551672,0.0 -8.521231,0.0 -13.292474,0.0 -2.5589628,0.0 24.259558,0.0 -18.247965,0.0 3.23386,0.0 8.15144,0.0 18.53862,0.0 -10.998747,0.0 -17.023264,0.0 -10.625051,0.0 6.622341,0.0 -26.519321,0.0 15.075489,0.0 17.440723,0.0 -18.001413,0.0 0.5122589,0.0 29.728655,0.0 23.922495,0.0 -16.729795,0.0 23.34423,0.0 -7.3347864,0.0 -44.84167,0.0 15.573547,0.0 28.025513,0.0 -8.759772,0.0 7.0332723,0.0 -18.255636,0.0 7.1342435,0.0 -21.434183,0.0 3.5407517,0.0 -3.3105297,0.0 4.119485,0.0 18.176535,0.0 25.072124,0.0 -6.3013163,0.0 -17.849628,0.0 -4.390452,0.0 14.996239,0.0 19.108221,0.0 11.604698,0.0 -2.5049458,0.0 -11.425578,0.0 -7.7030897,0.0 -16.354603,0.0 -3.510276,0.0 6.4882574,0.0 0.994355,0.0 -6.01812,0.0 -3.497521,0.0 3.9301298,0.0 -1.8078358,0.0 5.251677,0.0 -3.6840785,0.0 18.999989,0.0 -5.826083,0.0 7.4381256,0.0 20.217697,0.0 21.987843,0.0 3.0629377,0.0 -3.351965,0.0 18.857826,0.0 10.314221,0.0 2.7728164,0.0 -4.3693275,0.0 -7.5108266,0.0 -7.9800124,0.0 -13.099804,0.0 16.92057,0.0 -1.3752912,0.0 -12.914022,0.0 6.8113966,0.0 3.2268655,0.0 -1.3983083,0.0 -0.015229641,0.0 10.472308,0.0 13.370157,0.0 -1.9767509,0.0 -6.234712,0.0 -1.1989961,0.0 -3.6572883,0.0 -4.229319,0.0 4.4952545,0.0 1.6190556,0.0 -15.283253,0.0 3.2732375,0.0 -10.421209,0.0 10.691378,0.0
2	-4.3414536,0.0 -6.049879,0.0 -8.236692,0.0 -2.1946409,0.0 0.43170604,0.0 -0.12940648,0.0 -1.527254,0.0 -0.1775564,0.0 5.9327626,0.0 11.489474,0.0 -0.16560246,0.0 -3.7850285,0.0 -5.8010936,0.0 -6.21443,0.0 0.5137091,0.0 -1.7475793,0.0 4.0589514,0.0 -1.2614888,0.0 15.544844,0.0 -5.9683623,0.0 -0.36381096,0.0 -5.357674,0.0 -2.391216,0.0 -3.0626826,0.0 2.7920268,0.0 20.45609,0.0 4.011734,0.0 7.422507,0.0 -6.354005,0.0 -2.0088716,0.0 -10.426188,0.0 -3.6609838,0.0 -7.6894183,0.0 16.266972,0.0 -3.5447845,0.0 -1.559738,0.0 10.037768,0.0 -9.964074,0.0 4.638656,0.0 9.548509,0.0 1.268969,0.0 8.59844,0.0 8.654421,0.0 -6.5500593,0.0 1.9033979,0.0 0.019053081,0.0 5.910246,0.0 -16.206553,0.0 1.8863231,0.0 12.071792,0.0 9.363148,0.0 -0.14125182,0.0 -30.453243,0.0 -4.233866,0.0 -14.6729145,0.0 23.260742,0.0 -1.7983503,0.0 0.26713595,0.0 15.021363,0.0 1.81295,0.0 6.4475045,0.0 -14.990654,0.0 -4.8998685,0.0 -14.770358,0.0 -37.954422,0.0 -4.060477,0.0 -3.3508127,0.0 -14.576372,0.0 5.7622833,0.0 -16.004448,0.0 4.963849,0.0 16.189001,0.0 11.842029,0.0 8.095958,0.0 -11.846483,0.0 7.6267767,0.0 -18.211899,0.0 15.502882,0.0 -42.566784,0.0 -19.084717,0.0 2.2711618,0.0 -13.75705,0.0 2.0177784,0.0 13.063337,0.0 2.9424627,0.0 11.885971,0.0 -12.658933,0.0 16.525606,0.0 -9.77829,0.0 25.459091,0.0 -2.461419,0.0 -2.779321,0.0 -24.877247,0.0 14.594506,0.0 -2.9652112,0.0 16.528742,0.0 29.852453,0.0 37.839195,0.0 29.960876,0.0 -0.3279415,0.0 -19.916668,0.0 26.468021,0.0 -0.86105114,0.0 15.884775,0.0 -23.040129,0.0 -23.533096,0.0 -9.938219,0.0 4.466281,0.0 -13.144765,0.0 3.1411996,0.0 -2.115605,0.0 -45.283867,0.0 5.9567738,0.0 -38.205467,0.0 10.732318,0.0 8.019245,0.0 43.06733,0.0 6.7865973,0.0 -22.264326,0.0 40.033985,0.0 -15.550783,0.0 21.86648,0.0 -3.8419614,0.0 8.604851,0.0 9.977309,0.0 38.17109,0.0 -32.740387,0.0 -21.35217,0.0 30.796972,0.0 32.961575,0.0 3.0570486,0.0 15.782518,0.0 -0.82246286,0.0 20.970098,0.0 13.053555,0.0 -11.613234,0.0 18.25102,0.0 -9.620803,0.0 -2.3352673,0.0 44.83399,0.0 -23.048054,0.0 -29.412003,0.0 -24.201382,0.0 -10.108248,0.0 -27.268623,0.0 47.403194,0.0 7.6970305,0.0 7.838383,0.0 -10.890698,0.0 21.849537,0.0 -13.063263,0.0 6.4006095,0.0 -26.01438,0.0 -15.711317,0.0 6.9227824,0.0 62.438347,0.0 9.054952,0.0 16.443913,0.0 -33.718063,0.0 -29.8408,0.0 4.632224,0.0 19.495018,0.0 -5.8087344,0.0 6.141506,0.0 -16.028353,0.0 13.528694,0.0 2.3456893,0.0 -8.033047,0.0 5.4007144,0.0 -1.4237856,0.0 7.4933105,0.0 39.24836,0.0 -4.8637595,0.0 26.834581,0.0 -39.331203,0.0 -7.3464694,0.0 -1.8802259,0.0 6.773453,0.0 -12.496487,0.0 -10.101389,0.0 10.165369,0.0 -9.979661,0.0 -22.215157,0.0 27.472603,0.0 10.257336,0.0 -9.942746,0.0 -10.616657,0.0 -11.508355,0.0 -7.429553,0.0 -14.104146,0.0 2.936626,0.0 -6.521657,0.0 -3.4003894,0.0 -14.778088,0.0 -1.2012751,0.0 -22.690514,0.0 15.5526285,0.0 -8.308641,0.0 19.250528,0.0 -19.738356,0.0 9.248681,0.0 -0.64155626,0.0 -10.326098,0.0 11.129925,0.0 16.096348,0.0 4.2626824,0.0 4.406848,0.0 4.5216885,0.0 12.658217,0.0 -2.9872553,0.0 7.5049977,0.0 11.715315,0.0 -3.0670202,0.0 10.741076,0.0 2.5609634,0.0 -12.779392,0.0 -1.901041,0.0 -5.9277015,0.0 -2.6460059,0.0 -4.282003,0.0 -11.643485,0.0 5.6380258,0.0 21.370516,0.0 -11.008043,0.0 -11.717982,0.0 -7.284664,0.0 -9.89915,0.0 11.844555,0.0 -2.2096322,0.0 15.324899,0.0 -0.047676347,0.0 1.9694685,0.0 -9.565303,0.0 -1.9549762,0.0 -4.388943,0.0 -11.133353,0.0 0.37547162,0.0 15.680983,0.0 -12.630508,0.0 2.023174,0.0 -8.362017,0.0 -22.89727,0.0 -6.7012854,0.0 2.5084214,0.0 -6.675378,0.0 4.9705257,0.0 -8.704895,0.0 -0.5337949,0.0 8.64495,0.0 -7.0546203,0.0 -13.503883,0.0 3.5939217,0.0 0.9837591,0.0 0.41650486,0.0 -6.8805194,0.0 7.0813313,0.0
3	-4.96723,0.0 0.27754602,0.0 -5.118089,0.0 -9.055503,0.0 -7.9505777,0.0 -8.93504,0.0 -0.47847804,0.0 -1.582826,0.0 -6.961506,0.0 -12.606242,0.0 4.221593,0.0 3.619535,0.0 -0.8480557,0.0 12.613263,0.0 -14.471257,0.0 5.353978,0.0 -4.6765456,0.0 -21.512177,0.0 11.804363,0.0 3.3202257,0.0 13.779079,0.0 -5.452424,0.0 -2.6127012,0.0 24.21179,0.0 -6.1469593,0.0 17.544157,0.0 -2.5177827,0.0 3.6327732,0.0 -11.446714,0.0 3.0403965,0.0 23.027548,0.0 -16.761782,0.0 -2.7553685,0.0 -7.8632274,0.0 13.43078,0.0 -2.8042374,0.0 8.624589,0.0 8.022694,0.0 -7.697547,0.0 -16.478737,0.0 9.421173,0.0 -18.566679,0.0 2.919381,0.0 -7.772824,0.0 -18.827427,0.0 13.265688,0.0 -11.526651,0.0 -29.718578,0.0 -42.789444,0.0 -9.317541,0.0 -8.419154,0.0 27.050735,0.0 -11.343017,0.0 -21.652294,0.0 2.371285,0.0 -7.7635665,0.0 -5.4480395,0.0 3.0142145,0.0 3.0414062,0.0 -15.925174,0.0 4.5944886,0.0 3.5187008,0.0 16.968008,0.0 -21.522188,0.0 1.2479839,0.0 3.259913,0.0 -13.999812,0.0 -1.0306447,0.0 -14.712221,0.0 -2.7423317,0.0 13.766783,0.0 23.059021,0.0 5.9582663,0.0 0.14143017,0.0 8.969941,0.0 -34.23731,0.0 -25.843117,0.0 -19.542006,0.0 1.736464,0.0 -5.2771616,0.0 31.965948,0.0 -14.792089,0.0 1.432574,0.0 -2.961716,0.0 -8.906289,0.0 10.905604,0.0 -11.445954,0.0 20.20587,0.0 -19.552439,0.0 -21.979424,0.0 -26.818878,0.0 20.245071,0.0 -34.26133,0.0 0.90337837,0.0 3.9827497,0.0 -0.25714108,0.0 27.694046,0.0 6.439421,0.0 5.74104,0.0 13.481137,0.0 -32.398296,0.0 11.353908,0.0 -23.432514,0.0 20.849623,0.0 49.352196,0.0 40.87386,0.0 -45.22392,0.0 4.893696,0.0 30.897142,0.0 39.02921,0.0 -0.89561224,0.0 -6.41954,0.0 -27.270733,0.0 1.0620239,0.0 -25.510239,0.0 7.041187,0.0 -16.723322,0.0 -20.626585,0.0 -20.709162,0.0 -1.9199026,0.0 1.8871717,0.0 13.826744,0.0 6.3468156,0.0 -33.544018,0.0 -10.110858,0.0 2.2210479,0.0 -17.065624,0.0 -1.9735647,0.0 15.666943,0.0 28.327038,0.0 13.143207,0.0 -47.591423,0.0 -55.608017,0.0 -20.14629,0.0 -14.291882,0.0 1.4445925,0.0 2.1702127,0.0 4.491936,0.0 -7.562037,0.0 -16.916271,0.0 23.568758,0.0 -32.83424,0.0 13.409688,0.0 6.903996,0.0 9.182436,0.0 6.2327995,0.0 6.6666813,0.0 -20.528204,0.0 -38.46943,0.0 23.804352,0.0 -16.478981,0.0 -18.319698,0.0 -8.009261,0.0 19.046204,0.0 -19.015965,0.0 -7.996648,0.0 9.059403,0.0 36.115536,0.0 25.77189,0.0 21.060564,0.0 -24.210321,0.0 11.513498,0.0 24.93186,0.0 9.21274,0.0 -15.976192,0.0 37.70762,0.0 -18.710234,0.0 -29.360119,0.0 -13.937867,0.0 -0.8233632,0.0 7.600914,0.0 -5.5782886,0.0 -9.400948,0.0 -23.865597,0.0 -32.57065,0.0 -5.087103,0.0 25.47229,0.0 1.4778684,0.0 20.09872,0.0 -20.761024,0.0 8.65993,0.0 16.83397,0.0 -2.1269279,0.0 10.86132,0.0 8.999648,0.0 -0.18279505,0.0 -5.88192,0.0 12.893764,0.0 -7.2831755,0.0 3.0070868,0.0 -7.7990546,0.0 -1.676348,0.0 10.726266,0.0 -7.929654,0.0 -4.4029236,0.0 9.089669,0.0 -9.63247,0.0 11.709143,0.0 1.2165005,0.0 -18.422039,0.0 -6.428665,0.0 23.845297,0.0 6.6771173,0.0 8.700782,0.0 -2.0438406,0.0 -4.8004303,0.0 5.1484814,0.0 -5.194202,0.0 9.502052,0.0 -12.168222,0.0 13.785352,0.0 7.6017327,0.0 17.297478,0.0 23.73102,0.0 -4.5872793,0.0 11.498842,0.0 -15.463678,0.0 9.049163,0.0 3.2491438,0.0 13.027439,0.0 -6.383919,0.0 0.9423053,0.0 -4.878454,0.0 8.786819,0.0 17.539274,0.0 -2.4373047,0.0 20.623823,0.0 -4.8180437,0.0 6.990698,0.0 0.8454582,0.0 -13.863016,0.0 1.0239375,0.0 -7.3501663,0.0 9.249464,0.0 -15.413752,0.0 -3.4754686,0.0 3.2106218,0.0 5.324829,0.0 4.9300303,0.0 2.882518,0.0 -10.656831,0.0 -10.357641,0.0 1.8919588,0.0 -17.759811,0.0 -7.6570997,0.0 7.129671,0.0 -1.1178246,0.0 12.530096,0.0 4.536582,0.0 2.1263103,0.0 -3.5240693,0.0 3.2091916,0.0 -0.61415654,0.0 -12.06183,0.0 -0.014752232,0.0 -0.16601618,0.0
4	-0.90065783,0.0 8.25716,0.0 -4.123776,0.0 3.2484224,0.0 -0.12249474,0.0 -3.1861184,0.0 10.34431,0.0 -8.502019,0.0 17.460262,0.0 -5.173648,0.0 -1.6274008,0.0 -19.301584,0.0 9.112432,0.0 -13.455192,0.0 0.69952273,0.0 6.6082416,0.0 -5.90913,0.0 6.982788,0.0 9.499844,0.0 -3.4924574,0.0 8.071281,0.0 -1.6417774,0.0 14.274013,0.0 -9.905208,0.0 14.676171,0.0 -2.3187933,0.0 6.3545065,0.0 -2.2336402,0.0 6.582737,0.0 4.7871714,0.0 -9.049877,0.0 21.001795,0.0 7.8537836,0.0 2.9577546,0.0 3.8506143,0.0 -11.80708,0.0 -8.552928,0.0 17.288408,0.0 -18.295862,0.0 11.757406,0.0 -8.724768,0.0 -2.9846902,0.0 -0.14722694,0.0 0.0062538413,0.0 -14.939399,0.0 -2.1305635,0.0 16.040428,0.0 -2.647266,0.0 -6.335446,0.0 5.1771255,0.0 -5.3565216,0.0 -9.847482,0.0 -6.312362,0.0 6.972949,0.0 2.1405983,0.0 0.7497967,0.0 20.907505,0.0 -6.150445,0.0 0.9542304,0.0 -14.965177,0.0 -6.7925153,0.0 -14.996954,0.0 13.309895,0.0 -2.064452,0.0 -8.580107,0.0 -3.0248103,0.0 -9.263544,0.0 -1.7876166,0.0 -22.050467,0.0 7.5281253,0.0 -13.018298,0.0 -9.87297,0.0 -0.5309798,0.0 -1.2018857,0.0 -5.707261,0.0 26.426668,0.0 -10.874569,0.0 -17.184658,0.0 -7.231513,0.0 -16.173218,0.0 2.8772569,0.0 -15.5472355,0.0 -11.144524,0.0 6.500503,0.0 -25.600174,0.0 -8.3810005,0.0 17.309063,0.0 1.4006565,0.0 -2.7509534,0.0 27.219513,0.0 7.7503695,0.0 8.667467,0.0 -31.150661,0.0 -2.1024022,0.0 -0.68094236,0.0 -29.808407,0.0 -13.921474,0.0 -3.2531962,0.0 -33.026657,0.0 1.9767059,0.0 19.990479,0.0 18.298784,0.0 20.494059,0.0 18.327337,0.0 12.100193,0.0 -7.6948366,0.0 10.895215,0.0 5.182091,0.0 -2.0248437,0.0 5.758104,0.0 -6.787588,0.0 16.423784,0.0 1.0621403,0.0 -40.6062,0.0 0.75629544,0.0 39.179752,0.0 -14.5025835,0.0 12.400292,0.0 14.2955265,0.0 -22.2463,0.0 14.673653,0.0 31.659237,0.0 -20.34695,0.0 -38.97327,0.0 19.733635,0.0 20.433945,0.0 -11.616238,0.0 30.13552,0.0 -3.7771199,0.0 39.664886,0.0 8.3854475,0.0 1.041056,0.0 -37.815826,0.0 -0.23905826,0.0 -15.089043,0.0 8.307793,0.0 -7.065791,0.0 -28.127752,0.0 -17.21499,0.0 14.230608,0.0 -23.742456,0.0 0.5523693,0.0 -6.187526,0.0 33.254105,0.0 3.385124,0.0 10.437502,0.0 2.8928053,0.0 6.3626733,0.0 14.559777,0.0 11.77189,0.0 33.260036,0.0 -4.0096893,0.0 9.701268,0.0 33.61575,0.0 -31.691608,0.0 -35.27418,0.0 -25.10177,0.0 9.262352,0.0 -3.653707,0.0 -40.89293,0.0 -8.466002,0.0 32.507504,0.0 7.303018,0.0 0.26145977,0.0 -3.2771256,0.0 18.067253,0.0 -2.4957755,0.0 9.785864,0.0 -1.4661614,0.0 -42.13608,0.0 7.5970364,0.0 18.889929,0.0 -8.359573,0.0 -10.784796,0.0 -35.72996,0.0 -14.799362,0.0 0.7715174,0.0 -27.078648,0.0 -18.063595,0.0 -13.044088,0.0 -20.815075,0.0 -16.27836,0.0 20.921999,0.0 -13.445426,0.0 22.73571,0.0 18.080864,0.0 4.9803395,0.0 7.9466696,0.0 -23.270664,0.0 0.63442725,0.0 -13.183288,0.0 -5.14483,0.0 2.8832016,0.0 -30.29182,0.0 10.906192,0.0 3.1500254,0.0 -4.594237,0.0 12.10692,0.0 -3.173109,0.0 20.775164,0.0 10.952608,0.0 -0.95388794,0.0 2.6921105,0.0 -9.942408,0.0 -13.152428,0.0 -25.952494,0.0 -12.21983,0.0 -3.7189848,0.0 -17.142855,0.0 9.961069,0.0 6.3107934,0.0 -1.7951454,0.0 6.2092047,0.0 3.846426,0.0 -26.796831,0.0 4.945181,0.0 6.3688836,0.0 -13.497854,0.0 -7.437317,0.0 0.6439335,0.0 -11.497054,0.0 -10.044294,0.0 -11.694592,0.0 -10.868033,0.0 -13.051592,0.0 -16.595486,0.0 -21.40255,0.0 -18.095718,0.0 10.37067,0.0 17.45333,0.0 -8.067624,0.0 5.224264,0.0 2.6485116,0.0 -0.27231702,0.0 4.5531845,0.0 5.6166043,0.0 -18.456484,0.0 -16.415602,0.0 6.6443567,0.0 -1.7668201,0.0 0.25364488,0.0 8.442135,0.0 3.903516,0.0 4.462687,0.0 -6.6329947,0.0 15.266175,0.0 1.4532835,0.0 -11.403867,0.0 2.9674373,0.0 -6.7299232,0.0 -6.6111546,0.0 14.818593,0.0 0.052089646,0.0 -6.903758,0.0 5.7189536,0.0 -0.47510508,0.0
